dataset,rid,us_name,authorid,match_type,host_id,source,n_papers,award_number,start_year
us_since1990,26,P Shiv Halasyamani,A5080509414,exact,,name_unique,1,"=""0092054""",2001
us_since1990,332,Jayachandran Sethuraman,A5056514157,exact,,name_unique,1,"=""0093981""",2001
us_since1990,722,Maria del Mar Lopez de Murphy,A5062373206,exact,,name_unique,1,"=""0134274""",2002
us_since1990,1017,Harold G Evans,A5107352875,exact,,name_unique,1,"=""0237634""",2003
us_since1990,1045,Vera Kettnaker,A5078259792,exact,,name_unique,1,"=""0237913""",2003
us_since1990,1353,I-Yeu Shen,A5111992492,exact,,name_unique,1,"=""0244116""",2003
us_since1990,2136,Corey S O'Hern,A5110142326,exact,,name_unique,1,"=""0448838""",2005
us_since1990,2373,Kenneth A Bloom,A5107352976,exact,,name_unique,1,"=""0545593""",2005
us_since1990,2521,J Nicholas Laneman,A5084609159,exact,,name_unique,1,"=""0546618""",2006
us_since1990,2958,LaTonya M Williams,A5011619946,exact,,name_unique,1,"=""0643920""",2007
us_since1990,3255,Harold G Evans,A5107352875,exact,,name_unique,1,"=""0647305""",2006
us_since1990,3353,Kameshwar Munagala,A5037484505,exact,,name_unique,1,"=""0745761""",2008
us_since1990,3870,Christopher Gniady,A5005763451,exact,,name_unique,1,"=""0844569""",2009
us_since1990,4212,Francesco Calegari,A5043525562,exact,,name_unique,1,"=""0846285""",2009
us_since1990,5572,Siavash Pourkamali Anaraki,A5034246345,exact,,name_unique,1,"=""1056068""",2011
us_since1990,6060,Ioannis Korkolis,A5053873583,exact,,name_unique,1,"=""1150523""",2012
us_since1990,6867,Siavash Pourkamali Anaraki,A5034246345,exact,,name_unique,1,"=""1314259""",2012
us_since1990,6909,Georgios-Alex Dimakis,A5007721303,exact,,name_unique,1,"=""1344179""",2013
us_since1990,7101,Jen C Owen,A5091714762,exact,,name_unique,1,"=""1350772""",2014
us_since1990,7915,Janet Tomiyama,A5113839748,exact,,name_unique,1,"=""1454735""",2015
us_since1990,8318,Alfred L Hall,A5110657042,exact,,name_unique,1,"=""1553098""",2016
us_since1990,8478,Esra Buyuktahtakin Toy,A5082535664,exact,,name_unique,1,"=""1554018""",2016
us_since1990,9644,Gonzalo Mateos Buckstein,A5003616440,exact,,name_unique,1,"=""1750428""",2018
us_since1990,9799,Anthony Nowatzki,A5067584239,exact,,name_unique,1,"=""1751400""",2018
us_since1990,9832,Reeja Jayan,A5087127934,exact,,name_unique,1,"=""1751605""",2018
us_since1990,10062,Rafael Omar Tinoco Lopez,A5049857553,exact,,name_unique,1,"=""1753200""",2018
us_since1990,10144,Esra Buyuktahtakin Toy,A5082535664,exact,,name_unique,1,"=""1820850""",2017
us_since1990,10267,Dimitrios Papailiopoulos,A5059398329,exact,,name_unique,1,"=""1844951""",2019
us_since1990,11008,Ileana Soto Reyes,A5083238170,exact,,name_unique,1,"=""1941296""",2020
us_since1990,11686,Sara Thoi,A5062005403,exact,,name_unique,1,"=""1945114""",2020
us_since1990,13065,Jennifer C Wilson,A5108959297,exact,,name_unique,1,"=""2142709""",2022
us_since1990,13379,Chris Paolucci,A5110728879,exact,,name_unique,1,"=""2144174""",2022
us_since1990,13453,Chris Rathbone,A5030052713,exact,,name_unique,1,"=""2144438""",2022
us_since1990,13785,Alejandro Velez Melendez,A5031363432,exact,,name_unique,1,"=""2145793""",2022
us_since1990,14297,Shiting Lan,A5041231841,exact,,name_unique,1,"=""2237676""",2023
us_since1990,14873,Tyler R Ray,A5106617387,exact,,name_unique,1,"=""2240170""",2023
us_since1990,14890,Ileana Soto Reyes,A5083238170,exact,,name_unique,1,"=""2243243""",2022
us_since1990,15039,Ravi K Yellavajjala,A5009671549,exact,,name_unique,1,"=""2329562""",2023
us_since1990,15353,Douglas C Hall,A5022310774,exact,,name_unique,1,"=""9502705""",1995
us_since1990,15471,Cynthia E Keppel,A5054317827,exact,,name_unique,1,"=""9600208""",1996
us_since1990,15947,Herman F Nied,A5017082313,exact,,name_unique,1,"=""9702443""",1997
us_since1990,16615,Tsung-Cheng Shen,A5112566395,exact,,name_unique,1,"=""9875129""",1998
us_since1990,625,Joseph R Dwyer,A5105933201,exact,,name_unique,2,"=""0133773""",2002
us_since1990,2839,Valeria LaSaponara,A5088607481,exact,,name_unique,2,"=""0642814""",2007
us_since1990,3171,Brian J Frost,A5041590784,exact,,name_unique,2,"=""0645365""",2007
us_since1990,7002,Artemisia Spyrou,A5103739141,exact,,name_unique,2,"=""1350234""",2014
us_since1990,9151,Rob Macfarlane,A5056219015,exact,,name_unique,2,"=""1653289""",2017
us_since1990,11611,Amin Kargarian Marvasti,A5052639476,exact,,name_unique,2,"=""1944752""",2020
us_since1990,13405,Parinaz Naghizadeh Ardabili,A5085202593,exact,,name_unique,2,"=""2144283""",2022
us_since1990,16197,Janet M Conrad,A5107925271,exact,,name_unique,2,"=""9733023""",1998
us_since1990,17211,Theresa Gaasterland,A5052117560,exact,,name_unique,2,"=""9984882""",2000
us_since1990,857,Alexander D Hall,A5108130925,exact,,name_unique,3,"=""0135136""",2002
us_since1990,8603,Naya Banerjee,A5034156934,exact,,name_unique,3,"=""1554783""",2016
us_since1990,9653,Alexander Endert,A5024965109,exact,,name_unique,3,"=""1750474""",2018
us_since1990,10333,Joan Bruna Estrach,A5029633963,exact,,name_unique,3,"=""1845360""",2019
us_since1990,15617,Urs Hoelzle,A5005454443,exact,,name_unique,3,"=""9624458""",1996
us_since1990,15739,Maria I Cruz,A5108145504,exact,,name_unique,3,"=""9625105""",1996
us_since1990,16461,John D Valentine,A5086485758,exact,,name_unique,3,"=""9734276""",1998
us_since1990,16889,Maria I Cruz,A5108145504,exact,,name_unique,3,"=""9896052""",1997
us_since1990,17355,John D Valentine,A5086485758,exact,,name_unique,3,"=""9996121""",1999
us_since1990,320,Allan Guymon,A5086892425,exact,,name_unique,4,"=""0093911""",2001
us_since1990,1410,Allan Guymon,A5086892425,exact,,name_unique,4,"=""0328231""",2003
us_since1990,5929,Elizabeth Stroupe,A5046269517,exact,,name_unique,4,"=""1149763""",2012
us_since1990,7287,Luna Lu,A5065866914,exact,,name_unique,4,"=""1351817""",2014
us_since1990,8738,Luna Lu,A5065866914,exact,,name_unique,4,"=""1560834""",2015
us_since1990,9865,Jose L Avalos,A5064592292,exact,,name_unique,4,"=""1751840""",2018
us_since1990,12273,Rob Denton,A5057357183,exact,,name_unique,4,"=""2045704""",2021
us_since1990,15218,Radhakrishnan Jagadeesan,A5108192764,exact,,name_unique,4,"=""9501943""",1995
us_since1990,15716,Jon B Weissman,A5029614064,exact,,name_unique,4,"=""9625000""",1996
us_since1990,6775,Alena Talkachova,A5024366530,exact,,name_unique,5,"=""1255410""",2013
us_since1990,7599,Marcelo Ardon-Sayao,A5003992130,exact,,name_unique,5,"=""1452886""",2015
us_since1990,9376,Andreas Kloeckner,A5112508473,exact,,name_unique,5,"=""1654756""",2017
us_since1990,9421,Marcelo Ardon-Sayao,A5003992130,exact,,name_unique,5,"=""1713502""",2016
us_since1990,12074,Hanna Hajishirzi,A5013901408,exact,,name_unique,5,"=""2044660""",2021
us_since1990,12076,Symeon Gerasimidis,A5112621038,exact,,name_unique,5,"=""2044705""",2021
us_since1990,254,Andria Costello Staniec,A5006676681,exact,,name_unique,6,"=""0093513""",2001
us_since1990,4752,Ann Ramirez,A5021983461,exact,,name_unique,6,"=""0953447""",2010
us_since1990,8974,Sophie Joerg,A5006786275,exact,,name_unique,6,"=""1652210""",2017
us_since1990,9965,Michele Yatchmeneff,A5009503299,exact,,name_unique,6,"=""1752598""",2018
us_since1990,10354,Philipp Kraehenbuehl,A5001241073,exact,,name_unique,6,"=""1845485""",2019
us_since1990,11384,MM Faruque Hasan,A5077632026,exact,,name_unique,6,"=""1943479""",2020
us_since1990,1811,Subhashis Ghoshal,A5016249555,exact,,name_unique,7,"=""0349111""",2004
us_since1990,11506,Guhaprasanna Manogharan,A5075966878,exact,,name_unique,7,"=""1944120""",2020
us_since1990,14406,Joshua Alman,A5007462455,exact,,name_unique,7,"=""2238221""",2023
us_since1990,5897,Robert Fergus,A5003544073,exact,,name_unique,8,"=""1149633""",2012
us_since1990,15487,Leilani M Miller,A5071917788,exact,,name_unique,8,"=""9600864""",1996
us_since1990,9569,Asma Hatoum,A5026825708,exact,,name_unique,9,"=""1749886""",2018
us_since1990,12904,Asma Hatoum,A5026825708,exact,,name_unique,9,"=""2054755""",2020
us_since1990,15571,Daniel Frisbie,A5067416783,exact,,name_unique,9,"=""9624154""",1996
us_since1990,929,Obed Norman,A5046710777,exact,,name_unique,10,"=""0222310""",2001
us_since1990,13602,Afiya Fredericks,A5009205376,exact,,name_unique,10,"=""2145105""",2022
us_since1990,16775,Obed Norman,A5046710777,exact,,name_unique,10,"=""9875846""",1999
us_since1990,7420,Balakanapathy Rajaratnam,A5075579121,exact,,name_unique,11,"=""1352656""",2014
us_since1990,10946,Balakanapathy Rajaratnam,A5075579121,exact,,name_unique,11,"=""1916787""",2017
us_since1990,391,Heinrich Nakotte,A5112278311,exact,,name_unique,12,"=""0094241""",2001
us_since1990,1476,Stephan A Zdancewic,A5110923308,exact,,name_unique,12,"=""0346939""",2004
us_since1990,3251,Alexander Gamburd,A5009588205,exact,,name_unique,12,"=""0645807""",2007
us_since1990,6264,Maumita Mandal,A5088991891,exact,,name_unique,12,"=""1151815""",2012
us_since1990,8001,Timothy Perutz,A5058586087,exact,,name_unique,12,"=""1455265""",2015
us_since1990,13277,Diti Bhadra,A5000137273,exact,,name_unique,12,"=""2143740""",2022
us_since1990,3445,Mohan Sankaran,A5110167207,exact,,name_unique,13,"=""0746821""",2008
us_since1990,4706,Bjoern Reinhard,A5109426180,exact,,name_unique,13,"=""0953121""",2010
us_since1990,10882,Michael Gruenwald,A5045429587,exact,,name_unique,13,"=""1848499""",2019
us_since1990,4402,Gurudev Dutt,A5007172474,exact,,name_unique,14,"=""0847195""",2009
us_since1990,13608,Joanna Weremijewicz,A5074943945,exact,,name_unique,14,"=""2145142""",2022
us_since1990,3557,Rainer Doemer,A5038891657,exact,,name_unique,16,"=""0747523""",2008
us_since1990,13098,Amal Ibourk,A5024196212,exact,,name_unique,16,"=""2142908""",2022
us_since1990,7412,Mirela Ciperiani,A5021559712,exact,,name_unique,17,"=""1352598""",2014
us_since1990,14114,Maryam Khanbaghi,A5038724384,exact,,name_unique,17,"=""2236843""",2023
us_since1990,14179,Romila Pradhan,A5079681236,exact,,name_unique,17,"=""2237149""",2023
us_since1990,998,Renae Brodie,A5109094618,exact,,name_unique,18,"=""0237484""",2003
us_since1990,3287,Renae Brodie,A5109094618,exact,,name_unique,18,"=""0719600""",2006
us_since1990,15294,William Quintana,A5108388105,exact,,name_unique,18,"=""9502406""",1995
us_since1990,15362,Philippe Le Floch,A5109448635,exact,,name_unique,18,"=""9502766""",1995
us_since1990,16094,Kate Okikiolu,A5079299474,exact,,name_unique,18,"=""9703329""",1997
us_since1990,1955,Raven McCrory,A5016420689,exact,,name_unique,19,"=""0447611""",2005
us_since1990,12119,Ander Erickson,A5047739949,exact,,name_unique,19,"=""2044960""",2021
us_since1990,12852,Urmila Mahadev,A5011207998,exact,,name_unique,19,"=""2048204""",2021
us_since1990,14142,Mohammad Ghashami,A5057691788,exact,,name_unique,19,"=""2237003""",2023
us_since1990,16438,Sebastian Ceria,A5108791219,exact,,name_unique,19,"=""9734172""",1998
us_since1990,17174,Kurt Stirewalt,A5006795161,exact,,name_unique,19,"=""9984727""",2000
us_since1990,482,Igor Mineyev,A5069868958,exact,,name_unique,20,"=""0132514""",2002
us_since1990,939,Igor Mineyev,A5069868958,exact,,name_unique,20,"=""0228910""",2002
us_since1990,1962,Bobby Jeanpierre,A5046547885,exact,,name_unique,20,"=""0447676""",2005
us_since1990,12308,Alma Steingart,A5039679163,exact,,name_unique,20,"=""2045854""",2021
us_since1990,14437,Subhradeep Roy,A5062073055,exact,,name_unique,20,"=""2238359""",2023
us_since1990,12549,Susanne DiSalvo,A5055044625,exact,,name_unique,21,"=""2046869""",2021
us_since1990,14810,Nicole Danos,A5090730158,exact,,name_unique,21,"=""2239863""",2023
us_since1990,15797,Robert Noiva,A5064640996,exact,,name_unique,21,"=""9631485""",1996
us_since1990,5569,Sigrid Elschot,A5036550417,exact,,name_unique,22,"=""1056042""",2011
us_since1990,7106,Benjamin Carterette,A5109487140,exact,,name_unique,22,"=""1350799""",2014
us_since1990,12814,Mayya Zhilova,A5009839680,exact,,name_unique,22,"=""2048028""",2021
us_since1990,12865,Tanuj Gulati,A5039737644,exact,,name_unique,22,"=""2048231""",2021
us_since1990,13599,Ina Petkova,A5065375431,exact,,name_unique,22,"=""2145090""",2022
us_since1990,14508,Mia Naeini,A5038762345,exact,,name_unique,22,"=""2238658""",2023
us_since1990,14678,Greses Perez,A5043112523,exact,,name_unique,22,"=""2239348""",2023
us_since1990,3996,Nihal Dharmasiri,A5022776280,exact,,name_unique,23,"=""0845305""",2009
us_since1990,6543,Higinio Dominguez,A5016080778,exact,,name_unique,23,"=""1253822""",2013
us_since1990,8558,Vasile Nistor,A5026423719,exact,,name_unique,23,"=""1554500""",2016
us_since1990,12367,Shetay Ashford-Hanserd,A5038059589,exact,,name_unique,23,"=""2046079""",2021
us_since1990,14039,Charlie Fehl,A5086819371,exact,,name_unique,23,"=""2235508""",2023
us_since1990,14372,Daniel Cristofaro-Gardiner,A5067789809,exact,,name_unique,23,"=""2238091""",2023
us_since1990,14375,Akram Alishahi,A5039524026,exact,,name_unique,23,"=""2238103""",2023
us_since1990,14598,Elnaz Banan Sadeghian,A5024085644,exact,,name_unique,23,"=""2238990""",2023
us_since1990,421,Srinivas Manne,A5113351725,exact,,name_unique,24,"=""0094385""",2001
us_since1990,6440,Kenneth Kamrin,A5108672030,exact,,name_unique,24,"=""1253228""",2013
us_since1990,8428,Nadja Spitzer,A5043198680,exact,,name_unique,24,"=""1553667""",2016
us_since1990,13464,Gheorghe Chistol,A5056925498,exact,,name_unique,24,"=""2144481""",2022
us_since1990,13635,Yasmine El-Shamayleh,A5068080807,exact,,name_unique,24,"=""2145241""",2022
us_since1990,14215,Seunghyun Sim,A5003793154,exact,,name_unique,24,"=""2237344""",2023
us_since1990,14233,Itamar Lerner,A5044341747,exact,,name_unique,24,"=""2237419""",2023
us_since1990,14443,Ellora Derenoncourt,A5072052080,exact,,name_unique,24,"=""2238373""",2023
us_since1990,5611,Ibrahim Fatkullin,A5027870918,exact,,name_unique,25,"=""1056471""",2011
us_since1990,7759,Jennifer Noll,A5039132314,exact,,name_unique,25,"=""1453822""",2015
us_since1990,10149,Jennifer Noll,A5039132314,exact,,name_unique,25,"=""1823081""",2017
us_since1990,10858,Sara Maloni,A5034019619,exact,,name_unique,25,"=""1848346""",2019
us_since1990,12025,Kari Kokka,A5051207412,exact,,name_unique,25,"=""2042975""",2021
us_since1990,13746,Dmitry Evtyushkin,A5087128492,exact,,name_unique,25,"=""2145635""",2022
us_since1990,13900,Alison Ravenscraft,A5035177917,exact,,name_unique,25,"=""2146512""",2022
us_since1990,14885,Kari Kokka,A5051207412,exact,,name_unique,25,"=""2242654""",2022
us_since1990,2277,Seong Jin Koh,A5020159637,exact,,name_unique,26,"=""0449958""",2005
us_since1990,4178,Klara Briknarova,A5059750676,exact,,name_unique,26,"=""0846132""",2009
us_since1990,7763,Lea Goentoro,A5006166848,exact,,name_unique,26,"=""1453863""",2015
us_since1990,11922,Danae Schulz,A5000253803,exact,,name_unique,26,"=""2041395""",2021
us_since1990,14325,Nicoletta Fala,A5020094807,exact,,name_unique,26,"=""2237851""",2023
us_since1990,14355,Aurelie Azoug,A5040990489,exact,,name_unique,26,"=""2238035""",2023
us_since1990,408,Thomas Meixner,A5111605656,exact,,name_unique,27,"=""0094312""",2001
us_since1990,1114,Julie Cwikla,A5032439226,exact,,name_unique,27,"=""0238319""",2003
us_since1990,1432,Michel Bellini,A5051534350,exact,,name_unique,27,"=""0344066""",2004
us_since1990,1995,Lee Markosian,A5022178837,exact,,name_unique,27,"=""0447883""",2005
us_since1990,2315,Thomas Meixner,A5111605656,exact,,name_unique,27,"=""0515592""",2005
us_since1990,2948,Christiane Wiese,A5011104088,exact,,name_unique,27,"=""0643878""",2007
us_since1990,3732,Ivan Rasnik,A5007153294,exact,,name_unique,27,"=""0748642""",2008
us_since1990,4880,Hector Viadiu,A5000170576,exact,,name_unique,27,"=""0954267""",2010
us_since1990,5368,Parag Chordia,A5023426780,exact,,name_unique,27,"=""1054659""",2011
us_since1990,8166,Kihyun Ryoo,A5005310494,exact,,name_unique,27,"=""1552114""",2016
us_since1990,11413,Albert Dato,A5034740649,exact,,name_unique,27,"=""1943599""",2020
us_since1990,12764,Megan Phifer-Rixey,A5028239317,exact,,name_unique,27,"=""2047759""",2021
us_since1990,13850,Davoud Mozhdehi,A5080141945,exact,,name_unique,27,"=""2146168""",2022
us_since1990,15052,Megan Phifer-Rixey,A5028239317,exact,,name_unique,27,"=""2332998""",2023
us_since1990,15273,Erika Rogers,A5104362369,exact,,name_unique,27,"=""9502289""",1995
us_since1990,16903,Erika Rogers,A5104362369,exact,,name_unique,27,"=""9896178""",1997
us_since1990,1078,Brenda Bannan,A5090950947,exact,,name_unique,28,"=""0238129""",2003
us_since1990,2428,Christoforos Kozyrakis,A5072960733,exact,,name_unique,28,"=""0546060""",2006
us_since1990,4875,Terrence August,A5025387946,exact,,name_unique,28,"=""0954234""",2010
us_since1990,5634,Kirsten Eisentraeger,A5075846413,exact,,name_unique,28,"=""1056703""",2011
us_since1990,12020,Divya Sitaraman,A5061034487,exact,,name_unique,28,"=""2042873""",2021
us_since1990,13642,Abbey Bourdon,A5067353271,exact,,name_unique,28,"=""2145270""",2022
us_since1990,13669,Lindsey Kuper,A5065115190,exact,,name_unique,28,"=""2145367""",2022
us_since1990,707,Ana Muriel,A5089058942,exact,,name_unique,29,"=""0134175""",2002
us_since1990,7393,Jill Lany,A5090322904,exact,,name_unique,29,"=""1352443""",2014
us_since1990,11185,Janet Walkoe,A5025323041,exact,,name_unique,29,"=""1942580""",2020
us_since1990,14440,Joshua Brake,A5060827676,exact,,name_unique,29,"=""2238365""",2023
us_since1990,15247,Ted Conway,A5081354580,exact,,name_unique,29,"=""9502123""",1995
us_since1990,15263,Bapiraju Vinnakota,A5113630631,exact,,name_unique,29,"=""9502240""",1995
us_since1990,676,Virginia de Sa,A5025854488,fuzzy,I36258959,round2_inst,1,"=""0133996""",2002
us_since1990,1481,Jeffrey Heflin,A5109831244,fuzzy,I186143895,round2_inst,1,"=""0346963""",2004
us_since1990,1830,Oscar D Dubon,A5111611223,fuzzy,I95457486,round2_inst,1,"=""0349257""",2004
us_since1990,1839,J Maurice Rojas,A5080470100,fuzzy,I91045830,round2_inst,1,"=""0349309""",2004
us_since1990,1842,Kevin T Holman,A5103351816,fuzzy,I184565670,round2_inst,1,"=""0349316""",2004
us_since1990,1876,Chuan-kang Shih,A5110004296,alias,I33213144,round2_inst,1,"=""0408465""",2004
us_since1990,2646,Jeffrey M Moehlis,A5111947965,fuzzy,I154570441,round2_inst,1,"=""0547606""",2006
us_since1990,3464,Gookwon E Suh,A5112839659,fuzzy,I205783295,round2_inst,1,"=""0746913""",2008
us_since1990,4472,Enrico J Ramirez-Ruiz,A5108887439,fuzzy,I185103710,round2_inst,1,"=""0847563""",2009
us_since1990,4480,Matthew Kipper,A5103850455,fuzzy,I92446798,round2_inst,1,"=""0847641""",2009
us_since1990,4493,Michael R Brudzinski,A5056977446,alias,I83328450,round2_inst,1,"=""0847688""",2009
us_since1990,10365,Brendan T O'Connor,A5102560619,fuzzy,I24603500,round2_inst,1,"=""1845576""",2019
us_since1990,13696,Geoffrey P Wehmeyer,A5097846097,fuzzy,I74775410,round2_inst,1,"=""2145461""",2022
us_since1990,14596,Allison P Hayman,A5106848233,fuzzy,I188538660,round2_inst,1,"=""2238977""",2023
us_since1990,15379,Oscar D Crisalle,A5104094479,fuzzy,I33213144,round2_inst,1,"=""9502936""",1995
us_since1990,15549,Lisa McIlrath,A5060223941,fuzzy,I12912129,round2_inst,1,"=""9623907""",1996
us_since1990,16013,Howard M Choset,A5110482005,fuzzy,I74973139,round2_inst,1,"=""9702768""",1997
us_since1990,17268,Zachary H He,A5107517105,fuzzy,I71838634,round2_inst,1,"=""9985135""",2000
us_since1990,282,Partha S Dutta,A5014922920,fuzzy,I165799507,round2_inst,2,"=""0093706""",2001
us_since1990,522,Barbara M DiEugenio,A5016846481,fuzzy,I39422238,round2_inst,2,"=""0133123""",2002
us_since1990,2202,Dean Toste,A5071191382,alias,I95457486,round2_inst,2,"=""0449449""",2005
us_since1990,2815,Robert B Day,A5111423457,fuzzy,I87216513,round2_inst,2,"=""0641319""",2007
us_since1990,4005,Daniel Cosley,A5003561964,alias,I205783295,round2_inst,2,"=""0845351""",2009
us_since1990,4558,Ibrahim V Isler,A5050312361,fuzzy,I130238516,round2_inst,2,"=""0917676""",2008
us_since1990,5387,Nicholas Panasik,A5025277389,alias,I16892885,round2_inst,2,"=""1054787""",2011
us_since1990,5439,Georgios-Alex Dimakis,A5037843291,fuzzy,I1174212,round2_inst,2,"=""1055099""",2011
us_since1990,6205,Valeriy Y Ivanov,A5087365093,fuzzy,I27837315,round2_inst,2,"=""1151443""",2012
us_since1990,6242,Julia E Grigsby,A5033716755,fuzzy,I103531236,round2_inst,2,"=""1151671""",2012
us_since1990,6917,Lester B Perry,A5112452650,fuzzy,I430192,round2_inst,2,"=""1347179""",2014
us_since1990,8332,Kate Schilke,A5018786687,alias,I131249849,round2_inst,2,"=""1553183""",2016
us_since1990,8450,Anthony N Vamivakas,A5076522391,fuzzy,I5388228,round2_inst,2,"=""1553788""",2016
us_since1990,11501,John M Meacham,A5103939992,fuzzy,I204465549,round2_inst,2,"=""1944063""",2020
us_since1990,12304,Olivia Feldman,A5113345763,fuzzy,I75027704,round2_inst,2,"=""2045843""",2021
us_since1990,14059,Angel F Adames-Corraliza,A5090973633,fuzzy,I135310074,round2_inst,2,"=""2236433""",2023
us_since1990,14180,Zareen G Aga,A5104632488,fuzzy,I11883440,round2_inst,2,"=""2237151""",2023
us_since1990,15704,Miguel A Garcia-Garibay,A5008836153,fuzzy,I161318765,round2_inst,2,"=""9624950""",1996
us_since1990,16184,Mark A Nanny,A5071358539,fuzzy,I8692664,round2_inst,2,"=""9732969""",1998
us_since1990,16413,Jacqueline A Isaacs,A5069820858,fuzzy,I12912129,round2_inst,2,"=""9734054""",1998
us_since1990,17216,Richard A Cheville,A5103558641,fuzzy,I115475287,round2_inst,2,"=""9984896""",2000
us_since1990,17272,Christi L Magrath,A5013245117,fuzzy,I149292303,round2_inst,2,"=""9985156""",2000
us_since1990,2609,Chinemelu Anumba,A5014702971,fuzzy,I130769515,round2_inst,3,"=""0547324""",2006
us_since1990,4000,Traci L Stevens,A5087393614,fuzzy,I182555378,round2_inst,3,"=""0845332""",2009
us_since1990,4758,Benjamin R Liblit,A5061551373,fuzzy,I135310074,round2_inst,3,"=""0953478""",2010
us_since1990,6513,Christopher T Hittinger,A5006257739,fuzzy,I135310074,round2_inst,3,"=""1253634""",2013
us_since1990,12649,Taran S Gujral,A5029487600,fuzzy,I4210089486,round2_inst,3,"=""2047289""",2021
us_since1990,12702,Sherry S Sahebi,A5001771225,fuzzy,I392282,round2_inst,3,"=""2047500""",2021
us_since1990,13232,Kandis L Abdul-Aziz,A5013730658,fuzzy,I103635307,round2_inst,3,"=""2143578""",2022
us_since1990,15555,Juan M Pestana-Nascimento,A5035486428,fuzzy,I95457486,round2_inst,3,"=""9623979""",1996
us_since1990,947,Douglas F Cowen,A5109395252,fuzzy,I130769515,round2_inst,4,"=""0232144""",2002
us_since1990,1124,Charlie Hu,A5084028620,alias,I219193219,round2_inst,4,"=""0238379""",2003
us_since1990,2279,Prasenjit N Guptasarma,A5103364380,fuzzy,I43579087,round2_inst,4,"=""0449969""",2005
us_since1990,5635,Daniel J Lewis,A5112808541,fuzzy,I165799507,round2_inst,4,"=""1056704""",2011
us_since1990,8680,Amanda J Weinstein,A5107931522,fuzzy,I173911158,round2_inst,4,"=""1555161""",2016
us_since1990,9362,Bradley P Carrow,A5109223386,fuzzy,I20089843,round2_inst,4,"=""1654664""",2017
us_since1990,16256,Bradley G Calder,A5012538132,fuzzy,I36258959,round2_inst,4,"=""9733278""",1998
us_since1990,16917,Rodney E McNair,A5049472080,fuzzy,I86501945,round2_inst,4,"=""9896318""",1998
us_since1990,17344,William N Street,A5103374719,fuzzy,I126307644,round2_inst,4,"=""9996044""",1998
us_since1990,17384,Rodney E McNair,A5049472080,fuzzy,I126548940,round2_inst,4,"=""9996380""",1999
us_since1990,1743,Jochen P Stutz,A5108316954,fuzzy,I161318765,round2_inst,5,"=""0348674""",2004
us_since1990,2492,Karamvir Chatha,A5109037628,alias,I55732556,round2_inst,5,"=""0546462""",2006
us_since1990,4801,Susan C Wang,A5034906807,fuzzy,I72951846,round2_inst,5,"=""0953721""",2010
us_since1990,5234,Veronica Webster,A5004186051,alias,I11957088,round2_inst,5,"=""1053655""",2011
us_since1990,6365,R Keith Slotkin,A5007947893,alias,I52357470,round2_inst,5,"=""1252370""",2013
us_since1990,12184,Christopher J Parnin,A5026291943,fuzzy,I137902535,round2_inst,5,"=""2045272""",2021
us_since1990,13773,Jing Tian,A5113938781,alias,I219193219,round2_inst,5,"=""2145744""",2022
us_since1990,68,Vicki E Jones,A5103536614,fuzzy,I137902535,round2_inst,6,"=""0092669""",2001
us_since1990,575,Carsten E Schuermann,A5065032923,fuzzy,I32971472,round2_inst,6,"=""0133502""",2002
us_since1990,1412,Maria del Mar Lopez de Murphy,A5014583990,fuzzy,I130769515,round2_inst,6,"=""0330592""",2003
us_since1990,1939,James T Oates,A5038285162,fuzzy,I79272384,round2_inst,6,"=""0447435""",2005
us_since1990,1967,Alireza K Ziarani,A5107392298,fuzzy,I16944753,round2_inst,6,"=""0447705""",2005
us_since1990,5259,Carleton Kingsford,A5029994273,alias,I66946132,round2_inst,6,"=""1053918""",2011
us_since1990,7400,Stefan W Ballmer,A5104089408,fuzzy,I70983195,round2_inst,6,"=""1352511""",2014
us_since1990,11433,Steven C Hankey,A5112895259,fuzzy,I859038795,round2_inst,6,"=""1943705""",2020
us_since1990,14160,Tsu-Te J Su,A5030875633,fuzzy,I138006243,round2_inst,6,"=""2237077""",2023
us_since1990,15945,Susan L Burkett,A5111950718,fuzzy,I17301866,round2_inst,6,"=""9702419""",1997
us_since1990,328,Lois Schwarz,A5016300332,fuzzy,I78715868,round2_inst,7,"=""0093962""",2001
us_since1990,971,Lois Schwarz,A5016300332,fuzzy,I82495205,round2_inst,7,"=""0236877""",2002
us_since1990,1072,Teresa J Sylvina,A5059789646,fuzzy,I859038795,round2_inst,7,"=""0238069""",2003
us_since1990,1393,Jacqueline J Li,A5076956013,fuzzy,I125687163,round2_inst,7,"=""0305594""",2002
us_since1990,2381,Md A Haque,A5051334797,fuzzy,I130769515,round2_inst,7,"=""0545683""",2006
us_since1990,6904,Aaron M Thomas,A5001369893,fuzzy,I6750721,round2_inst,7,"=""1342055""",2013
us_since1990,7872,Natalie Y Arnett,A5027276746,fuzzy,I9254433,round2_inst,7,"=""1454451""",2015
us_since1990,10992,Erin J Talvitie,A5078503328,fuzzy,I133543626,round2_inst,7,"=""1939827""",2019
us_since1990,12329,Elisa Celis,A5076632474,exact,I32971472,round2_inst,7,"=""2045951""",2021
us_since1990,13567,Diana C Loucks,A5082235725,fuzzy,I192545095,round2_inst,7,"=""2144942""",2022
us_since1990,2554,Edward Kohler,A5077684047,alias,I161318765,round2_inst,8,"=""0546892""",2006
us_since1990,2970,Nicholas G Feamster,A5021478789,fuzzy,I130701444,round2_inst,8,"=""0643974""",2007
